PPD name,count,svc_id
surgery|infection|therapeutic antibacterials|penicillins,2,2005
infectious diseases|medications|therapeutic antibacterials|second generation cephalosporin|cefoxitin,2,2006
infectious diseases|procedures|CT scan,2,2007
gastrointestinal|intravenous fluid administration|hypertonic saline administration,2,2008
cardiovascular|ventricular disorders|cardiomyopathy|hypertrophic|hypertensive with LVH,2,2009
"renal|fluid imbalance|volume depletion, unspecified",2,2010
cardiovascular|ventricular disorders|congestive heart failure|combined systolic and diastolic|acute on chronic,2,2011
pulmonary|disorders of the airways|upper respiratory obstruction|due to angioedema|with anaphylaxis,2,2012
"gastrointestinal|radiology, diagnostic and procedures|abscess drainage procedure",2,2013
cardiovascular|other therapies|antibacterials|empiric antibacterial therapy,2,2014
hematology|oncology and leukemia|leukemia,2,2015
cardiovascular|pericardial diseases|pericardial effusion|post-surgical,2,2016
cardiovascular|vascular disorders|CT scan|spiral CT,2,2017
surgery|cardiac therapies|vasopressors|epinephrine > 0.1 micrograms/kg/min,2,2018
gastrointestinal|medications|adsorbent charcoal,2,2019
cardiovascular|myocardial ischemia / infarction|inotropic agent|norepinephrine <= 0.1 micrograms/kg/min,2,2020
cardiovascular|myocardial ischemia / infarction|glycoprotein IIB/IIIA inhibitor,2,2021
admission diagnosis|All Diagnosis|Operative|Diagnosis|Metabolic/Endocrine|Adrenalectomy,2,2022
cardiovascular|other therapies|antibacterials|second generation cephalosporin|cefuroxime,2,2023
cardiovascular|myocardial ischemia / infarction|inotropic agent|digoxin,2,2024
cardiovascular|ventricular disorders|cardiomyopathy|dilated|idiopathic,2,2025
admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Metabolic/Endocrine|Hypothermia,2,2026
pulmonary|surgery / incision and drainage of thorax|insertion of thoracostomy tube|for drainage of blood,2,2027
renal|medications|erythropoietin,2,2028
admission diagnosis|Operative Organ Systems|Organ System|Transplant,2,2029
renal|post GU surgery|s/p procedure for nephrolithiasis|closed,2,2030
"admission diagnosis|All Diagnosis|Operative|Diagnosis|Respiratory|Thoracotomy for benign tumor (i.e. mediastinal chest wall mass, thymectomy)",2,2031
admission diagnosis|All Diagnosis|Operative|Diagnosis|Cardiovascular|CABG with mitral valve repair,2,2032
general|quality measures|percutaneous cardiac intervention within recommended time period,2,2033
renal|medications|analgesics|bolus parenteral analgesics,2,2034
hematology|bleeding and red blood cell disorders|anemia|megaloblastic anemia,2,2035
cardiovascular|vascular surgery|vascular bypass,2,2036
pulmonary|medications|inhaled medications for cystic fibrosis|inhaled n-acetylcysteine,2,2037
cardiovascular|myocardial ischemia / infarction|glycoprotein IIB/IIIA inhibitor|abciximab,2,2038
renal|disorder of acid base|respiratory acidosis|due to CNS depression|related to drugs or medications,2,2039
neurologic|therapy for controlling cerebral perfusion pressure|antihypertensive drug,2,2040
hematology|bleeding and red blood cell disorders|polycythemia,2,2041
"admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Gastrointestinal|Cancer, esophageal",2,2042
pulmonary|post thoracic surgery|s/p thoracotomy|decortication,2,2043
surgery|other surgery|s/p adrenal surgery|pheochromocytoma,2,2044
burns/trauma|trauma - abdomen|hepatic trauma|grade III laceration,2,2045
transplant|consultations|Nephrology consultation,2,2046
cardiovascular|non-operative procedures|cardiac nuclear study,2,2047
pulmonary|vascular disorders|thrombolytic agent|alteplase,2,2048
admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Trauma|Chest thorax only trauma,2,2049
admission diagnosis|All Diagnosis|Operative|Diagnosis|Cardiovascular|Mitral valve replacement,2,2050
infectious diseases|cultures / immuno-assays|cultures|sputum|fungal,2,2051
"admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Hematology|Lymphoma, non-Hodgkins",2,2052
"admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Cardiovascular|Toxicity, drug (i.e., beta blockers, calcium channel blockers, etc.)",2,2053
cardiovascular|arrhythmias|ventricular tachycardia|with hemodynamic compromise,2,2054
pulmonary|surgery / incision and drainage of thorax|insertion of thoracostomy tube|post-op,2,2055
gastrointestinal|intestinal disease|viscus perforation|colonic|due to diverticulitis,2,2056
neurologic|seizures|seizures|from ischemia/infarction,2,2057
pulmonary|pulmonary infections|pneumonia|hospital acquired (not ventilator-associated)|bacterial,2,2058
endocrine|fluids and electrolytes|hypocalcemia|moderate,2,2059
gastrointestinal|medications|antiemetic|anticholinergic|meclizine,2,2060
"admission diagnosis|All Diagnosis|Operative|Diagnosis|Neurology|Hematoma subdural, surgery for",2,2061
surgery|acute cardiac problems|hypertension|uncontrolled,2,2062
pulmonary|respiratory failure|acute lung injury,2,2063
cardiovascular|ventricular disorders|acute pulmonary edema|drug induced,2,2064
surgery|tubes and catheters|suprapubic catheter|permanent,2,2065
infectious diseases|cultures / immuno-assays|cultures|biopsy material,2,2066
burns/trauma|trauma|CT scan|with contrast,2,2067
gastrointestinal|biliary disease|biliary obstruction,2,2068
renal|medications|analgesics|narcotic analgesic,2,2069
"admission diagnosis|All Diagnosis|Operative|Diagnosis|Cardiovascular|Aneurysm, thoracic aortic",2,2070
pulmonary|disorders of vasculature|pulmonary embolism|tumor,2,2071
neurologic|disorders of vasculature|stroke|hemorrhagic stroke|transformation of ischemic stroke,2,2072
cardiovascular|ventricular disorders|acute pulmonary edema|due to valvular disease,2,2073
cardiovascular|myocardial ischemia / infarction|inotropic agent|epinephrine > 0.1 micrograms/kg/min,2,2074
admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Trauma|Chest/spinal trauma,2,2075
burns/trauma|trauma - skeletal|bone fracture(s)|cervical spine,2,2076
cardiovascular|myocardial ischemia / infarction|thrombolytic therapy,2,2077
hematology|coagulation and platelets|DDAVP injection,2,2078
toxicology|drug overdose|overdose of unknown agent(s)|with decreased mental status,2,2079
surgery|acute cardiac problems|SVT|with hemodynamic compromise,2,2080
cardiovascular|other therapies|systemic glucocorticoid|parenteral,2,2081
endocrine|thyroid|hypothyroidism|primary,2,2082
endocrine|intravenous fluid administration|fluid restriction|< 500 ml,2,2083
cardiovascular|ventricular dysfunction|intravenous diuretic|bumetanide,2,2084
endocrine|intravenous fluid administration|hypotonic fluid administration,2,2085
infectious diseases|medications|therapeutic antibacterials|carbapenem,2,2086
cardiovascular|other therapies|antibacterials|first generation cephalosporin|cefazolin,2,2087
renal|medications|bicarbonate|tham,2,2088
hematology|oncology and leukemia|lymphoproliferative disease,2,2089
infectious diseases|GI infections|cholecystitis,2,2090
admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Trauma|Spinal/multiple trauma,2,2091
burns/trauma|trauma|splinting|orthopedic immobilizer,2,2092
surgery|respiratory failure|acute respiratory distress,2,2093
oncology|chest tumors|primary lung cancer|squamous cell CA,2,2094
cardiovascular|ventricular dysfunction|inotropic agent|dopamine  5-15 micrograms/kg/min,2,2095
pulmonary|medications|antibacterials|metronidazole,2,2096
cardiovascular|other therapies|systemic glucocorticoid|stress doses,2,2097
admission diagnosis|Additional APACHE  Information|PTCA done within 24 hours|IVUS (intravascular coronary atherectomy),2,2098
infectious diseases|medications|pneumocystis therapy|dapsone,2,2099
cardiovascular|myocardial ischemia / infarction|inotropic agent,2,2100
neurologic|trauma - CNS|depressed level of consciousness,2,2101
admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Genitourinary|Renal obstruction,2,2102
"admission diagnosis|All Diagnosis|Operative|Diagnosis|Cardiovascular|Vascular surgery, other",2,2103
infectious diseases|GI infections|diarrhea due to infection,2,2104
"admission diagnosis|All Diagnosis|Operative|Diagnosis|Neurology|Spinal cord surgery, other",2,2105
neurologic|disorders of vasculature|stroke|ischemic stroke|left sided,2,2106
cardiovascular|non-operative procedures|catheter ablation of lesion of heart,2,2107
"oncology|skin, muscle and skeletal tumors|melanoma|nodular",2,2108
"admission diagnosis|All Diagnosis|Operative|Diagnosis|Cardiovascular|Defibrillator, automatic implantable cardiac; insertion of",2,2109
"admission diagnosis|All Diagnosis|Operative|Diagnosis|Musculoskeletal/Skin|Fracture-pathological, non-union, non-traumatic, for fractures due to trauma see Trauma",2,2110
pulmonary|ventilation and oxygenation|oxygen therapy (< 40%)|non-rebreather mask,2,2111
pulmonary|radiologic procedures / bronchoscopy|bronchoscopy|with transbronchial lung biopsy,2,2112
oncology|chest tumors|primary lung cancer|poorly-differentiated,2,2113
"neurologic|CNS mass lesions|brain tumor|brain tumor, type unknown",2,2114
endocrine|glucose metabolism|hypoglycemia|suspected,2,2115
hematology|coagulation and platelets|anticoagulant administration|conventional heparin therapy|subcutaneous,2,2116
burns/trauma|burns|anesthetics|ketamine,2,2117
gastrointestinal|nutrition|prokinetic agent,2,2118
infectious diseases|procedures|CT scan|abdomen,2,2119
cardiovascular|diseases of the aorta|aortic dissection|descending thoracic,2,2120
neurologic|pain / agitation / altered mentation|flumazenil,2,2121
gastrointestinal|medications|antidiarrhea agent|diphenoxylate & atropine,2,2122
admission diagnosis|Operative Organ Systems|Organ System|Metabolic/Endocrine,2,2123
renal|disorder of kidney|transplant rejection,2,2124
cardiovascular|vascular disorders|VTE prophylaxis|factor Xa Inhibitor,2,2125
endocrine|intravenous fluid administration|hypotonic fluid administration|D5 half-normal saline,2,2126
cardiovascular|post vascular surgery|s/p amputation|AKA,2,2127
gastrointestinal|endoscopy/gastric instrumentation|esophagogastroduodenoscopy|with destruction of lesion,2,2128
burns/trauma|dermatology|pressure sore|stage 4,2,2129
pulmonary|medications|antifungal therapy|therapeutic,2,2130
infectious diseases|medications|antifungal therapy|therapeutic,2,2131
cardiovascular|pericardial diseases|pericarditis|post-MI,2,2132
pulmonary|pulmonary infections|pneumonia|post-obstructive,2,2133
neurologic|neuromuscular disorders|motor neuropathy|myasthenia gravis,2,2134
pulmonary|vascular disorders|anticoagulant administration,2,2135
admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Trauma|Face only trauma,2,2136
infectious diseases|medications|therapeutic antibacterials|first generation cephalosporin,2,2137
neurologic|procedures / diagnostics|angiogram|with stenting,2,2138
cardiovascular|chest pain / ASHD|acute coronary syndrome|acute myocardial infarction (with ST elevation)|inferolateral wall,2,2139
admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Hematology|Blood transfusion reaction,2,2140
surgery|GI therapies|stress ulcer prophylaxis|famotidine,2,2141
renal|electrolyte imbalance|hypomagnesemia|due to Etoh abuse,2,2142
infectious diseases|medications|systemic glucocorticoid|parenteral,2,2143
gastrointestinal|medications|laxatives|mineral oil,2,2144
pulmonary|vascular disorders|anticoagulant administration|conventional heparin therapy|intravenous,2,2145
cardiovascular|other therapies|antibacterials|quinolone|levofloxacin,2,2146
cardiovascular|myocardial ischemia / infarction|antihyperlipidemic agent|fenofibrate,2,2147
cardiovascular|arrhythmias|antiarrhythmics|class III antiarrhythmic|ibutilide,2,2148
"admission diagnosis|All Diagnosis|Operative|Diagnosis|Gastrointestinal|Cancer-small intestinal, surgery for",2,2149
oncology|chest tumors|mediastinal tumor,1,2150
gastrointestinal|intestinal disease|acute appendicitis|with perforation,1,2151
pulmonary|disorders of the airways|epistaxis,1,2152
toxicology|drug overdose|drug removal measures|activated charcoal,1,2153
admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Hematology|Coagulopathy,1,2154
"burns/trauma|trauma-other injuries|unspecified injury, trauma",1,2155
transplant|consultations|Gastroenterology consultation,1,2156
endocrine|fluids and electrolytes|hyperkalemia|due to renal disease,1,2157
cardiovascular|vascular disorders|anticoagulant administration|thrombin inhibitors|bivalirudin,1,2158
admission diagnosis|All Diagnosis|Operative|Diagnosis|Neurology|Ventriculostomy,1,2159
gastrointestinal|endoscopy/gastric instrumentation|feeding tube|oral gastric,1,2160
admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Gastrointestinal|Peritonitis,1,2161
cardiovascular|diseases of the aorta|aortic aneurysm|leaking,1,2162
toxicology|drug overdose|agent specific therapy|benzodiazepine overdose|flumazenil,1,2163
oncology|procedures|bone marrow aspiration,1,2164
cardiovascular|vascular surgery|amputation,1,2165
neurologic|therapy for controlling cerebral perfusion pressure|sedative agent|diazepam,1,2166
surgery|acute cardiac problems|coronary artery disease|known,1,2167
admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Cardiovascular|Hematomas,1,2168
cardiovascular|hypertension|analgesics|non-narcotic analgesic|acetaminophen,1,2169
renal|urinary catheters|suprapubic catheter,1,2170
surgery|general surgery postop issues|viscus perforation|esophageal,1,2171
infectious diseases|systemic/other infections|signs and symptoms of sepsis (SIRS)|due to non-infectious process without organ dysfunction,1,2172
renal|disorder of acid base|metabolic alkalosis|hypokalemic alkalosis,1,2173
pulmonary|disorders of the airways|asthma / bronchospasm|moderate,1,2174
gastrointestinal|hepatic disease|hemorrhage of liver,1,2175
pulmonary|disorders of lung parenchyma|interstitial lung disease|hypersensitivity pneumonitis,1,2176
pulmonary|respiratory failure|acute respiratory failure|drug related|residual neuromuscular blockade,1,2177
neurologic|neuromuscular disorders|motor neuropathy|post-polio syndrome,1,2178
burns/trauma|trauma- head and neck|facial bone fracture|orbital trauma,1,2179
surgery|infection|therapeutic antibacterials|clindamycin,1,2180
renal|dialysis|insertion of venous catheter for hemodialysis|tunneled catheter,1,2181
cardiovascular|ventricular disorders|congestive heart failure|cor pulmonale|acute,1,2182
"admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Cardiovascular|Aneurysm, dissecting aortic",1,2183
"admission diagnosis|All Diagnosis|Operative|Diagnosis|Cardiovascular|Graft, removal of infected vascular",1,2184
cardiovascular|infection|endocarditis - prosthetic valve,1,2185
surgery|cardiac therapies|vasodilator|nicardipine,1,2186
infectious diseases|medications|therapeutic antibacterials|aminoglycoside|gentamicin,1,2187
pulmonary|surgery / incision and drainage of thorax|pulmonary resection|pneumonectomy,1,2188
gastrointestinal|medications|analgesics|PCA,1,2189
cardiovascular|vascular disorders|arterial thromboembolism|left lower extremity,1,2190
admission diagnosis|All Diagnosis|Operative|Diagnosis|Transplant|Heart transplant,1,2191
cardiovascular|cardiac surgery|thrombectomy,1,2192
gastrointestinal|medications|diuretic|IV furosemide,1,2193
gastrointestinal|hepatic disease|hepatic dysfunction|severe,1,2194
cardiovascular|hypertension|ACE inhibitor|benazepril,1,2195
admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Trauma|Chest/extremity trauma,1,2196
cardiovascular|myocardial ischemia / infarction|anticoagulant administration|thrombin inhibitor,1,2197
cardiovascular|chest pain / ASHD|acute coronary syndrome|s/p PTCA|with thrombolysis,1,2198
pulmonary|ventilation and oxygenation|oxygen therapy (> 60%)|60-70%,1,2199
"admission diagnosis|All Diagnosis|Operative|Diagnosis|Genitourinary|Obstruction due to nephrolithiasis, surgery for (with or without ileal-conduit)",1,2200
cardiovascular|hypertension|minoxidil,1,2201
hematology|coagulation disorders|DVT,1,2202
"admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Neurology|Abscess, neurologic",1,2203
pulmonary|ventilation and oxygenation|CPAP/PEEP therapy|titrate PEEP,1,2204
gastrointestinal|endoscopy/gastric instrumentation|ERCP|with stent,1,2205
infectious diseases|medications|therapeutic antibacterials|directed antibacterial therapy,1,2206
cardiovascular|arrhythmias|ventricular fibrillation|torsade de pointes,1,2207
infectious diseases|medications|therapeutic antibacterials|penicillins|penicllin G benzathine & procaine,1,2208
renal|electrolyte imbalance|hypokalemia|due to extra-renal loss,1,2209
cardiovascular|arrhythmias|atrial flutter|with variable conduction,1,2210
cardiovascular|hypertension|analgesics|bolus parenteral analgesics,1,2211
cardiovascular|diseases of the aorta|aortic aneurysm|abdominal,1,2212
cardiovascular|arrhythmias|ventricular tachycardia|without hemodynamic compromise,1,2213
cardiovascular|valvular disease|valvular insufficiency|with CHF,1,2214
neurologic|disorders of vasculature|stroke|hemorrhagic stroke|from amyloid angiopathy,1,2215
admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Neurology|Myasthenia gravis,1,2216
"admission diagnosis|All Diagnosis|Operative|Diagnosis|Cardiovascular|Aneurysm, abdominal aortic; with rupture",1,2217
"admission diagnosis|All Diagnosis|Operative|Diagnosis|Neurology|Hemorrhage/hematoma-intracranial, surgery for",1,2218
renal|electrolyte imbalance|hyponatremia|due to renal disease,1,2219
"admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Trauma|Trauma medical, other",1,2220
surgery|head and neck surgery|s/p oral surgery procedure,1,2221
infectious diseases|GI infections|intra-abdominal abscess|hepatic,1,2222
burns/trauma|trauma - skeletal|bone fracture(s)|thoracic spine,1,2223
cardiovascular|chest pain / ASHD|coronary artery disease|of vein graft,1,2224
surgery|GI therapies|stress ulcer treatment|proton pump inhibitor|esomeprazole,1,2225
cardiovascular|vascular disorders|anticoagulant administration|factor Xa inhibitor|fondaparinux,1,2226
oncology|procedures|tissue biopsy,1,2227
oncology|hematologic malignancy|lymphoproliferative disease,1,2228
endocrine|electrolyte correction|treatment of hyperkalemia|beta-agonist nebulized treatment,1,2229
"admission diagnosis|All Diagnosis|Operative|Diagnosis|Genitourinary|Obstruction/other, surgery for (with or without ileal conduit)",1,2230
oncology|chest tumors|primary lung cancer|biopsy pending,1,2231
pulmonary|pulmonary infections|empyema,1,2232
admission diagnosis|All Diagnosis|Operative|Diagnosis|Trauma|Abdomen/multiple trauma,1,2233
surgery|pulmonary therapies|bronchodilator|inhaled,1,2234
neurologic|disorders of vasculature|stroke|hemorrhagic stroke|hypertensive,1,2235
admission diagnosis|All Diagnosis|Operative|Diagnosis|Trauma|Pelvis/extremity trauma,1,2236
cardiovascular|vascular disorders|anticoagulant administration|low molecular weight heparin,1,2237
oncology|GI tumors|liver CA,1,2238
transplant|s/p bone marrow transplant|s/p bone marrow transplant,1,2239
burns/trauma|trauma - chest|thoracic duct injury|with chyle leak,1,2240
infectious diseases|GI infections|intra-abdominal abscess|retroperitoneal,1,2241
admission diagnosis|All Diagnosis|Operative|Diagnosis|Transplant|Kidney transplant,1,2242
cardiovascular|valvular disease|valvular insufficiency|mitral valve|with stenosis,1,2243
pulmonary|post thoracic surgery|s/p thoracoscopic procedure|pleural biopsy,1,2244
renal|post GU surgery|s/p prostatectomy,1,2245
neurologic|ICH/ cerebral infarct|mannitol|continuous infusion,1,2246
cardiovascular|arrhythmias|anticoagulant administration|thrombin inhibitor,1,2247
admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Neurology|Meningitis,1,2248
neurologic|infectious disease of nervous system|encephalitis|systemic lupus erythematosus,1,2249
"cardiovascular|cardiac arrest|cardiac arrest|witnessed, > 15 minutes CPR",1,2250
general|abnormal nonspecific findings|abnormal find-body structure,1,2251
infectious diseases|procedures|CT scan|chest,1,2252
transplant|s/p kidney transplant|fever - kidney transplant|postop < 48 hours,1,2253
gastrointestinal|medications|antiemetic|phenothiazine|chlorpromazine,1,2254
cardiovascular|arrhythmias|atrial premature beats,1,2255
admission diagnosis|All Diagnosis|Operative|Diagnosis|Neurology|Stereotactic procedure,1,2256
pulmonary|surgery / incision and drainage of thorax|thoracoscopic procedure,1,2257
pulmonary|pleural disorders|mesothelioma,1,2258
pulmonary|disorders of lung parenchyma|pulmonary vasculitis,1,2259
neurologic|ICH/ cerebral infarct|surgery|craniotomy for drainage of intracranial hematoma,1,2260
gastrointestinal|medications|antibiotics|quinolone,1,2261
cardiovascular|vascular disorders|hypertension|with renal failure,1,2262
endocrine|fluids and electrolytes|hyponatremia|etiology unknown,1,2263
hematology|bleeding and red blood cell disorders|anemia|vitamin B12 deficiency anemia,1,2264
neurologic|pain / agitation / altered mentation|SSRI administration|paroxetine (Paxil),1,2265
burns/trauma|trauma - CNS|intracranial injury|with intraventricular hemorrhage,1,2266
neurologic|ICH/ cerebral infarct|anticonvulsants|diazepam,1,2267
burns/trauma|trauma - skeletal|bone fracture(s)|right upper extremity|radius,1,2268
surgery|GI therapies|stress ulcer prophylaxis|proton pump inhibitor|pantoprazole oral,1,2269
surgery|intravenous fluids / electrolytes|hypertonic saline administration,1,2270
"admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Gastrointestinal|Ulcer disease, peptic",1,2271
"infectious diseases|skin, bone and joint infections|septic arthritis|monoarticular",1,2272
gastrointestinal|intravenous fluid administration|hypotonic fluid administration|D5 half-normal saline,1,2273
surgery|cardiac therapies|vasopressors|epinephrine <= 0.1 micrograms/kg/min,1,2274
endocrine|thyroid disorder|glucocorticoids|methylprednisolone,1,2275
cardiovascular|ventricular disorders|congestive heart failure|biventricular,1,2276
burns/trauma|trauma - skeletal|bone fracture(s)|left upper extremity|humerus|closed,1,2277
cardiovascular|vascular disorders|angiography|venogram,1,2278
surgery|infections|wound infection|surgical wound,1,2279
infectious diseases|systemic/other infections|fever|etiology unknown,1,2280
admission diagnosis|All Diagnosis|Operative|Diagnosis|Neurology|Burr hole placement,1,2281
endocrine|pituitary and temperature regulation|hypopituitarism,1,2282
oncology|procedures|bone marrow biopsy,1,2283
surgery|orthopedic surgery|s/p surgical repair of fracture|femur,1,2284
transplant|medications|immunosuppressive therapy|cyclosporine,1,2285
burns/trauma|trauma - CNS|spinal cord injury,1,2286
cardiovascular|intravenous fluid|fluid restriction,1,2287
renal|medications|immunosuppressive therapy|tacrolimus,1,2288
cardiovascular|myocardial ischemia / infarction|inotropic agent|epinephrine <= 0.1 micrograms/kg/min,1,2289
admission diagnosis|All Diagnosis|Operative|Diagnosis|Trauma|Chest/pelvis trauma,1,2290
infectious diseases|medications|therapeutic antibacterials|third generation cephalosporin,1,2291
cardiovascular|hypertension|sedative agent|dexmedetomidine,1,2292
"infectious diseases|skin, bone and joint infections|septic arthritis|small joint involvement",1,2293
surgery|obstetrics|vaginal hemorrhage|abruption,1,2294
"admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Gastrointestinal|Cancer, pancreatic",1,2295
pulmonary|medications|anticoagulant administration|low molecular weight heparin,1,2296
renal|disorder of kidney|chronic kidney disease|Stage 1 (GFR >90),1,2297
admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Hematology|Sickle cell crisis,1,2298
"admission diagnosis|All Diagnosis|Operative|Diagnosis|Trauma|Extremity/multiple trauma, surgery for",1,2299
admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Trauma|Head/spinal trauma,1,2300
renal|abnormality of urine quantity or quality|anuria|suspect ATN,1,2301
endocrine|electrolyte correction|treatment of hyperkalemia|intravenous calcium,1,2302
burns/trauma|trauma - skeletal|bone fracture(s)|right upper extremity,1,2303
renal|electrolyte imbalance|hypocalcemia|moderate,1,2304
neurologic|post-neurosurgery|post shunting procedure,1,2305
infectious diseases|medications|therapeutic antibacterials|third generation cephalosporin|cefixime,1,2306
admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Trauma|Head/extremity trauma,1,2307
cardiovascular|shock|diagnostic ultrasound of heart,1,2308
endocrine|fluids and electrolytes|hypophosphatemia,1,2309
cardiovascular|pericardial diseases|pericardial tamponade|by echocardiogram,1,2310
surgery|cardiac therapies|inotropic agent|dobutamine,1,2311
endocrine|pituitary and temperature regulation|active external rewarming|warming blanket,1,2312
cardiovascular|non-operative procedures|pericardiocentesis|placement of pericardial drainage catheter,1,2313
admission diagnosis|All Diagnosis|Operative|Diagnosis|Musculoskeletal/Skin|Cosmetic surgery (all),1,2314
burns/trauma|trauma - CNS|fracture of skull,1,2315
surgery|general surgery postop issues|enteric fistula,1,2316
gastrointestinal|GI bleeding / PUD|upper GI bleeding|post-procedure,1,2317
neurologic|neuromyopathy therapy|IVIG administration,1,2318
cardiovascular|vascular surgery|embolectomy,1,2319
infectious diseases|systemic/other infections|fungemia|disseminated fungal infection,1,2320
"admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Gastrointestinal|Cancer, other GI",1,2321
burns/trauma|trauma- head and neck|eye injury,1,2322
infectious diseases|chest/pulmonary infections|pneumonia|community-acquired|viral,1,2323
oncology|head and neck tumors|neck tumor|thyroid tumor,1,2324
cardiovascular|valvular disease|valvular insufficiency,1,2325
"admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Cardiovascular|Tamponade, pericardial",1,2326
admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Respiratory|Pneumothorax,1,2327
surgery|acute cardiac problems|atrial fibrillation|rapid ventricular response,1,2328
gastrointestinal|nutrition|feeding tube|surgically placed,1,2329
admission diagnosis|All Diagnosis|Operative|Diagnosis|Trauma|Head only trauma,1,2330
surgery|obstetrics|fetal distress syndrome,1,2331
gastrointestinal|intestinal disease|viscus perforation|esophageal|due to tumor,1,2332
endocrine|thyroid disorder|thyroid hormone|injection,1,2333
admission diagnosis|All Diagnosis|Operative|Diagnosis|Trauma|Abdomen only trauma,1,2334
burns/trauma|burns|burn injury|< 10 % of body surface,1,2335
cardiovascular|cardiac surgery|valve repair >= 7 days,1,2336
burns/trauma|trauma - skeletal|dislocation|hip|closed,1,2337
cardiovascular|post vascular surgery|s/p dialysis access surgery,1,2338
admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Trauma|Head/abdomen trauma,1,2339
surgery|intravenous fluids / electrolytes|hypotonic fluid administration|half-normal saline solution,1,2340
cardiovascular|myocardial ischemia / infarction|angiotensin II receptor blocker (ARB)|losartan,1,2341
pulmonary|disorders of the airways|obstruction of trachea / bronchus|foreign body suspected,1,2342
surgery|acute cardiac problems|atrial fibrillation|with hemodynamic compromise,1,2343
"admission diagnosis|All Diagnosis|Operative|Diagnosis|Neurology|Subarachnoid hemorrhage/intracranial aneurysm, surgery for",1,2344
cardiovascular|non-operative procedures|cardiac nuclear study|for ischemia,1,2345
pulmonary|medications|antibacterials|aminoglycoside|gentamicin,1,2346
cardiovascular|myocardial ischemia / infarction|thrombolytic therapy|alteplase,1,2347
cardiovascular|vascular disorders|DVT|radiographically demonstrated,1,2348
gastrointestinal|GI bleeding / PUD|upper GI bleeding|gastritis,1,2349
gastrointestinal|post-GI surgery|s/p surgery for GI bleeding|LGI,1,2350
admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Hematology|Pancytopenia,1,2351
oncology|unknown primary|metastatic adenocarcinoma,1,2352
infectious diseases|medications|prophylactic antibacterials|for transplant/HIV|trimethoprim-sulfamethoxazole,1,2353
cardiovascular|arrhythmias|catheter ablation of lesion of heart,1,2354
cardiovascular|arrhythmias|AV block|left anterior fascicular block,1,2355
cardiovascular|ventricular disorders|acute pulmonary edema|due to left ventricular dysfunction,1,2356
admission diagnosis|Operative Organ Systems|Organ System|Hematology,1,2357
neurologic|trauma - CNS|fracture of skull,1,2358
oncology|GU tumors|renal cell CA|left kidney,1,2359
gastrointestinal|post-GI surgery|s/p splenectomy,1,2360
cardiovascular|chest pain / ASHD|acute coronary syndrome|acute myocardial infarction (with ST elevation)|posterior wall,1,2361
cardiovascular|chest pain / ASHD|acute coronary syndrome|acute myocardial infarction (with ST elevation)|inferior wall|with conduction disturbance,1,2362
neurologic|pain / agitation / altered mentation|systemic glucocorticoid,1,2363
neurologic|CNS mass lesions|increased intracranial pressure|from hydrocephalus,1,2364
"admission diagnosis|All Diagnosis|Operative|Diagnosis|Gastrointestinal|Complications of previous GI surgery; surgery for (anastomotic leak, bleeding, abscess, infection, dehiscence, etc.)",1,2365
"admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Cardiovascular|Chest pain, musculoskeletal",1,2366
pulmonary|disorders of vasculature|pulmonary hemorrhage|etiology unknown,1,2367
renal|procedures/radiology|kidney stone procedure|with removal of ureteral calculus,1,2368
burns/trauma|intravenous fluids|Lactated Ringer's administration|aggressive volume resuscitation (>250 mls/hr),1,2369
renal|post GU surgery|s/p nephrectomy,1,2370
cardiovascular|arrhythmias|anticoagulant administration|factor Xa inhibitor|fondaparinux,1,2371
endocrine|pituitary and temperature regulation|hypopituitarism|due to CNS tumor,1,2372
hematology|oncological issues|allopurinol,1,2373
